,00_v,01_v,02_v,10_v,11_v,12_v,00_a,01_a,02_a,10_a,11_a,12_a,v_mean,a_mean,v_std,a_std
2031,-0.135080725,-0.570468366,-0.288731605,-0.128362402,0.032710955,-0.157476276,0.392628133,0.366190761,0.472359926,0.155779108,0.53061974,0.63978225,-0.207901403,0.426226653,0.204965669,0.165231493
2032,-0.125334367,-0.365201831,0,-0.123464778,0.127830788,-0.216858804,0.393609166,0.306266546,0,0.123465598,0.512644649,0.334402293,-0.117171499,0.278398042,0.17048057,0.18631572
2033,-0.140685052,-0.365634054,-0.108433485,-0.13946794,0.081761047,-0.104920834,0.392921299,0.255098164,0.287555575,0.166027203,0.575202703,0.480346322,-0.129563386,0.359525211,0.142592353,0.152155142
2034,-0.127849087,-0.511421382,-0.127221525,-0.07545349,0.106041834,-0.119272381,0.384775221,0.337911159,0.233019054,0.348917603,0.427993685,0.421170175,-0.142529339,0.358964483,0.201672438,0.071703844
2035,-0.127525255,-0.444113255,-0.297736108,-0.09087345,0.136936501,-0.058450852,0.397976577,0.307239711,0.482334316,0.309581578,0.501413584,0.426738173,-0.146960403,0.40421399,0.201488459,0.083013366
2036,-0.11745435,-0.45346269,-0.283761829,-0.058369461,0.152548105,-0.185213476,0.380071819,0.32916379,0.330869675,0.343984336,0.5200212,0.569402039,-0.15761895,0.412252143,0.205846671,0.105387956
2037,-0.135404006,-0.499848634,-0.271109372,-0.100618109,0.196934223,-0.116971657,0.378854126,0.347560585,0.431320071,0.414820015,0.401008964,0.486609578,-0.154502926,0.41002889,0.228493208,0.047531853
2038,-0.131126404,-0.419572979,-0.147324145,-0.095208079,0.204895779,-0.09045285,0.398787349,0.311696261,0.410520285,0.437339336,0.413480192,0.530345082,-0.113131446,0.417028084,0.198683796,0.070335973
2039,-0.125443131,-0.521728814,-0.325837821,-0.025551941,0.096160308,-0.132629946,0.412074745,0.308901668,0.458622813,0.331945032,0.387828708,0.593894362,-0.172505224,0.415544555,0.220476445,0.102767878
2040,-0.129313365,-0.487773687,-0.441028476,0.013342487,0.02924189,-0.178036317,0.432672054,0.32533896,0.517421365,0.417913467,0.380774289,0.49837029,-0.198927911,0.428748404,0.221109651,0.071885911
2041,-0.130053833,-0.487651914,-0.356522888,0.063929617,0.058004018,-0.182887584,0.399195731,0.322445631,0.517591596,0.467796475,0.278479517,0.517988682,-0.172530431,0.417249605,0.220964156,0.10133384
2042,-0.148916855,-0.508353949,-0.244318336,0.02106519,0.098241061,-0.096647277,0.406180024,0.339162856,0.45464313,0.374354124,0.298782676,0.539077044,-0.146488361,0.402033309,0.214929812,0.085959872
2043,-0.140714377,-0.547160745,-0.359903693,-0.017166104,0.050167233,-0.164265633,0.395437151,0.355006248,0.520514488,0.424473524,0.405184627,0.579905391,-0.19650722,0.446753572,0.22218019,0.085376114
2044,-0.13234368,-0.418326139,-0.314127356,0.056812264,0.094092965,-0.223759532,0.38089332,0.330276698,0.515905499,0.380620182,0.278672338,0.56894654,-0.156275246,0.409219096,0.203374205,0.111166048
2045,-0.124440029,-0.40183568,-0.310694575,0.049686924,0.104170024,-0.110886097,0.434627533,0.265063852,0.393408567,0.433106959,0.300536156,0.541218638,-0.132333239,0.394660284,0.196993273,0.10021081
2046,-0.116903886,-0.347562581,-0.274439424,-0.137574166,-0.019948024,-0.093731135,0.43717131,0.243085921,0.410152197,0.282412112,0.419542789,0.585916221,-0.165026536,0.396380092,0.122058034,0.122312593
2047,-0.117004186,-0.366151363,-0.176245183,-0.069428161,0.057243794,-0.101118505,0.380007803,0.261792004,0.437241435,0.273812234,0.351506412,0.498220295,-0.128783934,0.367096697,0.139735055,0.091994027
2048,-0.121654287,-0.413394749,-0.411669374,-0.13451615,0.122997046,-0.129610807,0.439329177,0.310360372,0.462264627,0.162796021,0.40090555,0.551539063,-0.181308054,0.387865802,0.20393765,0.135503604
2049,-0.123708159,-0.414171606,-0.293976724,-0.112720728,0.131120816,-0.065434635,0.385821223,0.304157376,0.398663253,0.209760368,0.342982143,0.5376091,-0.146481839,0.363165577,0.189051786,0.109202933
2050,-0.107070863,-0.317587256,-0.311652333,-0.072627902,0.146695241,-0.220799357,0.39658612,0.198948652,0.460537195,0.304939002,0.329964459,0.468623698,-0.147173745,0.359933188,0.176090321,0.103069624
2051,-0.146498993,-0.374976516,-0.301594704,-0.085431233,0.114499182,-0.218804717,0.420016229,0.244931132,0.376598418,0.328394026,0.381522775,0.631061673,-0.168801164,0.397087376,0.173406905,0.129462008
2052,-0.147512883,-0.455327749,-0.392039627,-0.094227165,0.16406104,-0.233031362,0.41122207,0.326900452,0.498518795,0.441794515,0.356408894,0.580278277,-0.193012958,0.435853834,0.223317204,0.093391296
2053,-0.137903735,-0.482056588,-0.277996212,-0.047185052,0.125592202,-0.180994004,0.403466463,0.389697611,0.310355783,0.390725106,0.490824401,0.604876339,-0.166757232,0.431657617,0.206198304,0.102421114
2054,-0.142462075,-0.271106869,-0.38360104,-0.139340922,0.039602734,-0.137444764,0.442085475,0.355243891,0.478586733,0.465034366,0.494453669,0.406097353,-0.172392156,0.440250248,0.143181797,0.051803124
2055,-0.137689814,-0.252695143,-0.215376318,-0.128178418,0.174989223,-0.214460224,0.437749773,0.242019489,0.357196927,0.477757335,0.399477512,0.354084969,-0.128901782,0.378047668,0.156556944,0.081826924
2056,-0.133260563,-0.358149707,-0.254597127,-0.159821689,0.147169217,-0.224918127,0.45286873,0.249062151,0.434342891,0.467909813,0.406785995,0.527547479,-0.163929666,0.423086177,0.171698334,0.094324009
2057,-0.127342671,-0.535251319,-0.30569461,-0.100480974,-0.05671775,-0.110595763,0.410133302,0.332006544,0.484165639,0.494446099,0.296123683,0.643056154,-0.206013848,0.443321904,0.182786129,0.125964736
2058,-0.137935579,-0.511856258,-0.237648785,-0.063761607,0.139056712,-0.266071349,0.426824242,0.242771193,0.520186305,0.465218663,0.384930342,0.374172688,-0.179702811,0.402350572,0.218145672,0.094867964
2059,-0.14799659,-0.224561065,-0.267266452,-0.104196534,0.112013757,-0.250628978,0.353991359,0.215086788,0.605493784,0.226469889,0.364766806,0.394417465,-0.147105977,0.360037682,0.14152024,0.141662068
2060,-0.136041433,-0.315338582,-0.296004117,-0.10597226,-0.008767627,-0.139238745,0.382410079,0.2442642,0.563686073,0.486366689,0.424155504,0.576937556,-0.166893794,0.44630335,0.117590236,0.124773207
2061,-0.148518771,-0.315808654,-0.316904336,-0.084486514,0.141168788,-0.24372682,0.412707299,0.276118219,0.471404076,0.470481366,0.313369274,0.417471439,-0.161379385,0.393591946,0.174602873,0.081410185
2062,-0.156933039,-0.34350875,-0.369266629,-0.166599363,0.145865038,-0.113127276,0.398949951,0.275471747,0.499799401,0.311364561,0.351541132,0.46071592,-0.16726167,0.382973785,0.185986571,0.086740859
2063,-0.136141866,-0.277176708,-0.285514802,-0.110515028,0.155760333,-0.23484838,0.408243179,0.362545431,0.511691034,0.361362487,0.410188347,0.37675488,-0.148072742,0.405130893,0.165502647,0.05643531
2064,-0.170954421,-0.511746228,-0.153643921,-0.089942515,0.127316356,-0.307726324,0.349274635,0.375049591,0.392452866,0.378573179,0.414131194,0.415089726,-0.184449509,0.387428532,0.214280631,0.025261801
2065,-0.135231778,-0.43520242,-0.142327279,-0.013327006,0.053881034,-0.298892647,0.370195389,0.360900402,0.417537212,0.407577962,0.36399138,0.412480354,-0.161850016,0.38878045,0.180660376,0.026378714
2066,-0.140258819,-0.253334761,-0.225043774,-0.101678506,0.103453867,-0.272977114,0.340831876,0.330252856,0.414854199,0.226397172,0.478561223,0.355513543,-0.148306518,0.357735145,0.140060361,0.085037783
2067,-0.128438443,-0.102393746,-0.231474459,-0.087040931,0.104454413,-0.248174042,0.366459131,0.19079408,0.406864792,0.294159412,0.383819491,0.361761242,-0.115511201,0.333976358,0.126950002,0.079637612
2068,-0.142481729,-0.397307456,-0.281879455,-0.056458298,0.145294353,-0.077867091,0.392452151,0.44636786,0.535064697,0.357676178,0.421414375,0.467733681,-0.135116613,0.436784824,0.188908741,0.061916741
2069,-0.133092344,-0.338957071,-0.302127659,-0.031959552,-0.063908681,-0.216499716,0.38567099,0.412364483,0.488631666,0.351940513,0.355602771,0.424721241,-0.181090837,0.403155277,0.125778458,0.051080342
2070,-0.143390641,-0.323814154,-0.180030957,-0.003682747,-0.015891477,-0.203053534,0.414064705,0.406784028,0.303680599,0.282562792,0.335018516,0.383323848,-0.144977252,0.354239081,0.121007476,0.055225141
2071,-0.115938514,-0.420281768,-0.102847695,-0.047307465,0.032237932,-0.156452119,0.384218097,0.439611197,0.395856082,0.295687437,0.413232595,0.353707969,-0.135098272,0.380385563,0.154208586,0.050450164
2072,-0.137119114,-0.559180975,-0.092790782,-0.015128952,-0.019404452,-0.260821223,0.415380418,0.289447606,0.40607214,0.325439364,0.396919191,0.359226376,-0.180740916,0.365414183,0.206264199,0.050098813
2073,-0.12781243,-0.401611984,-0.21027264,-0.021424126,0.034585133,-0.205266565,0.394060969,0.216589823,0.567460001,0.271329582,0.325718403,0.429646969,-0.155300435,0.367467625,0.155513936,0.12515595
2074,-0.127424166,-0.469762653,-0.315932006,-0.021320302,-0.143464997,-0.257758647,0.430716634,0.470106095,0.456934035,0.332119048,0.349368811,0.336115509,-0.222610462,0.395893355,0.159292608,0.063641563
2075,-0.12244387,-0.381002188,-0.142610624,-0.044689205,-0.067426741,-0.245332748,0.445582956,0.33438471,0.489519924,0.32933566,0.354489803,0.380582511,-0.167250896,0.388982594,0.126005899,0.064977466
2076,-0.128986329,-0.313693911,-0.30044499,-0.04919995,-0.022209276,-0.179437235,0.403715402,0.29564321,0.57100302,0.381730348,0.348537296,0.487228751,-0.165661949,0.414643005,0.123090906,0.099449199
2077,-0.124310493,-0.359839827,-0.221750647,-0.068397254,0.031944439,-0.239148736,0.40037787,0.33719033,0.315978229,0.304697394,0.475360811,0.34483695,-0.163583753,0.363073597,0.138884148,0.064231302
2078,-0.126189828,-0.380465388,-0.291999608,-0.044734698,0.030550957,-0.248699009,0.457630038,0.353422046,0.303982228,0.233424678,0.400588751,0.308208972,-0.176922929,0.342876119,0.156790924,0.079125963
2079,-0.1298372,-0.498475164,-0.3012214,-0.135546535,0.004501939,-0.256302863,0.411708474,0.422770858,0.316116005,0.157934055,0.402133942,0.533964097,-0.219480204,0.374104572,0.173853069,0.126661391
2080,-0.110275403,-0.539427459,-0.301676065,-0.034591194,-0.03647906,-0.23591429,0.442988038,0.462506115,0.364660352,0.246829927,0.460585058,0.511836648,-0.209727245,0.414901023,0.194124093,0.095195262
2081,-0.124302655,-0.525077999,-0.338600755,-0.010677289,0.112730205,-0.220926255,0.450824499,0.3437154,0.390101731,0.403428704,0.365783215,0.576734245,-0.184475791,0.421764632,0.229456373,0.084171734
2082,-0.131511539,-0.404839724,-0.135568202,-0.04374687,0.086709492,-0.25819087,0.426662534,0.381588399,0.333125651,0.301318705,0.342607021,0.561139941,-0.147857952,0.391073709,0.16999543,0.093853095
2083,-0.132682204,-0.388917625,-0.240982622,-0.049201433,0.002702285,-0.216871798,0.406839013,0.369032443,0.396261573,0.212837398,0.341241419,0.55484724,-0.170992233,0.380176514,0.142102434,0.110564002
2084,-0.138183162,-0.377367347,-0.348686874,-0.094368756,0.105135664,-0.28228274,0.441948473,0.372950613,0.475208044,0.262754977,0.359394848,0.584120333,-0.189292203,0.416062881,0.183159234,0.110439819
2085,-0.12094368,-0.320739985,-0.334906846,-0.061691154,0.041854605,-0.330567628,0.41749987,0.318050683,0.395613641,0.353542298,0.319551766,0.445709914,-0.187832448,0.374994695,0.162978832,0.052932442
2086,-0.126747668,-0.331454009,-0.168515831,-0.074170336,0.069018446,-0.229488999,0.417905569,0.318221599,0.368941277,0.34950909,0.346981317,0.595629394,-0.143559733,0.399531374,0.136819531,0.101590172
2087,-0.130300134,-0.393140197,-0.031193834,0.090459719,0.128259793,-0.266758353,0.419231951,0.372644842,0.423212349,0.487477273,0.334573627,0.43278721,-0.100445501,0.411654542,0.203847078,0.0526306
2088,-0.148543403,-0.361547947,-0.277789533,0.133402333,0.044027966,-0.154003114,0.423233807,0.351792634,0.450961053,0.287497938,0.352564126,0.318244189,-0.12740895,0.364048958,0.187617934,0.062123768
2089,-0.141764298,-0.358302087,-0.240324765,-0.108257353,0.042226132,-0.120108142,0.439950049,0.366443515,0.327975243,0.466275275,0.381008446,0.597526193,-0.154421752,0.42986312,0.134970883,0.096258467
2090,-0.129558846,-0.345919788,-0.341404974,-0.010621294,0.051859077,-0.004546758,0.435572624,0.336621523,0.421504349,0.278908849,0.357986838,0.450034022,-0.130032097,0.380104701,0.175713472,0.066785205
2091,-0.141517773,-0.306631625,-0.332915306,-0.028454114,0.062787548,-0.077366009,0.420739293,0.277583659,0.540800035,0.279838294,0.409474373,0.600578666,-0.137349547,0.421502387,0.15648058,0.132080895
2092,-0.142075747,-0.375968754,-0.295102507,0.012319403,-0.013188433,-0.134782553,0.437016904,0.376514524,0.489655405,0.34638989,0.421383679,0.440516442,-0.158133099,0.418579474,0.153022279,0.050718078
2093,-0.144571632,-0.25363484,-0.211143553,-0.018249102,0.046283897,-0.080646604,0.377359807,0.302839965,0.359150618,0.229702607,0.413679063,0.568979144,-0.110326972,0.375285201,0.114682211,0.114628674
2094,-0.156801537,-0.272269458,-0.22669521,-0.013352871,-0.046206277,-0.045397211,0.40674305,0.422903955,0.415227503,0.230693907,0.473651648,0.628730595,-0.126787094,0.429658443,0.107733487,0.128008594
2095,-0.130300954,-0.164901897,-0.258078754,-0.050571728,0.039538026,-0.132761002,0.367430091,0.297630131,0.429780751,0.298273146,0.409325927,0.594008982,-0.116179385,0.399408171,0.101524341,0.109999992
2096,-0.159396082,-0.181403145,-0.209093571,-0.029609803,-0.033335712,-0.126091838,0.415498734,0.288108051,0.372586668,0.241414174,0.307120949,0.615281701,-0.123155025,0.373335046,0.076050685,0.133691873
2097,-0.102818638,-0.314030886,-0.344195753,-0.030262385,0.097169086,-0.172178596,0.433185995,0.253393173,0.447453737,0.421038985,0.408679485,0.588165462,-0.144386195,0.425319473,0.168864832,0.106700036
2098,-0.147186026,-0.510030448,-0.308915406,-0.061741244,0.088224962,-0.124465078,0.419676125,0.395392597,0.399111897,0.401916325,0.334302515,0.613057375,-0.177352207,0.427242806,0.207647712,0.095571356
2099,-0.126755595,-0.447409272,-0.369976938,-0.121973425,0.089858741,-0.120427847,0.471594751,0.303152204,0.449575961,0.25440532,0.370446503,0.632786155,-0.182780723,0.413660149,0.195001125,0.135723318
2100,-0.135376155,-0.002981793,-0.360480726,-0.027982291,0.166300505,-0.155392557,0.423230529,0.195774287,0.470640004,0.207142115,0.446326017,0.489457548,-0.085985503,0.372095083,0.176921803,0.134095951
2101,-0.146409601,-0.273486972,-0.474676698,-0.121746555,0.172887206,-0.118679211,0.402404428,0.36337322,0.465902269,0.213616431,0.340746224,0.47939083,-0.160351972,0.377572234,0.212635509,0.097185525
2102,-0.14336893,-0.276996821,-0.432905287,-0.076169059,0.177972376,-0.136502296,0.432717621,0.250281662,0.468533337,0.387785345,0.358156413,0.492170036,-0.147995003,0.398274069,0.204637494,0.087818412
2103,-0.136491105,-0.403133988,-0.392462283,-0.098077789,0.050693989,-0.12996316,0.429102272,0.324859828,0.483947396,0.277540714,0.369893104,0.533891022,-0.184905723,0.403205723,0.178388495,0.097270757
2104,-0.141581178,-0.29909429,-0.301143408,-0.025140528,-0.008563709,-0.136541218,0.397054911,0.306276917,0.371496946,0.32384792,0.367199361,0.481573522,-0.152010722,0.37457493,0.127196939,0.062057666
2105,-0.10958834,-0.419028908,-0.421919197,-0.052656468,-0.023518603,-0.125693202,0.46033138,0.309568405,0.428876638,0.383522958,0.475663424,0.560036182,-0.192067453,0.436333165,0.180773786,0.085251442
2106,-0.130164281,-0.430362999,-0.412419885,-0.115119025,0.019021813,-0.154374614,0.416297078,0.332090676,0.437845588,0.247010261,0.45443061,0.232474178,-0.203903165,0.353358065,0.179015054,0.097662881
2107,-0.144163594,-0.449297547,-0.417475909,-0.152262419,-0.005987998,-0.119159386,0.427082777,0.319990307,0.484579086,0.207287505,0.383859426,0.434848517,-0.214724476,0.376274603,0.177604403,0.099523189
2108,-0.122490525,-0.253833979,-0.432030141,-0.069433376,-0.024131883,-0.141156584,0.487331241,0.205907553,0.414700389,0.376328766,0.392550498,0.616510272,-0.173846081,0.415554787,0.148377507,0.135318541
2109,-0.129961163,-0.352707714,-0.408867925,-0.103033021,0.134769112,-0.164516807,0.458998173,0.273302436,0.366468161,0.225194916,0.307088882,0.452018797,-0.170719586,0.347178561,0.19464781,0.095720492
2110,-0.123145923,-0.37760815,-0.383933336,-0.200570762,0.013063248,-0.151422426,0.445081949,0.301309407,0.431538582,0.161590129,0.312218308,0.307237029,-0.203936225,0.326495901,0.154237328,0.103440459
2111,-0.138081655,-0.448110759,-0.445623308,-0.166910872,0.010749601,-0.22569111,0.393462628,0.393662542,0.48151058,0.196242154,0.484401077,0.27992475,-0.235611351,0.371533955,0.181264971,0.113950733
2112,-0.118701339,-0.395575076,-0.378139555,-0.150590107,0.039086469,-0.209812671,0.425205767,0.316449553,0.411284596,0.235009089,0.45313248,0.290429533,-0.202288713,0.355251836,0.165082598,0.086924921
2113,-0.139908433,-0.45011273,-0.450255632,-0.119331688,0.128304124,-0.220778674,0.411295712,0.424929589,0.419238389,0.229225934,0.380544633,0.234020382,-0.208680506,0.349875773,0.220483957,0.09288282
2114,-0.134815499,-0.42497912,-0.235597074,-0.141922608,0.1863572,-0.202231243,0.438177526,0.334861815,0.30584538,0.215931624,0.392784089,0.196786284,-0.158864724,0.314064453,0.1993133,0.095378342
2115,-0.146732897,-0.566229165,-0.279537052,-0.120067462,0.121473968,-0.385581195,0.399021566,0.405014813,0.324358463,0.299722075,0.371419042,0.333940983,-0.229445634,0.35557949,0.237596363,0.042766774
2116,-0.136483222,-0.475920767,-0.397762388,-0.130873382,0.179294914,-0.197097927,0.43039757,0.340839595,0.420893192,0.153709337,0.432661742,0.252020866,-0.193140462,0.338420384,0.231363712,0.114657665
2117,-0.138269916,-0.501712203,-0.367792815,-0.163038611,0.119366318,-0.107423365,0.439462125,0.389717817,0.430789739,0.19482027,0.387647361,0.237977654,-0.193145099,0.346735828,0.216630917,0.10401068
2118,-0.159010619,-0.339411616,-0.396218091,-0.1529641,0.019426879,-0.207516283,0.422681928,0.364787698,0.451563597,0.143342793,0.436912894,0.363137335,-0.205948972,0.363737708,0.148203881,0.114120811
2119,-0.134792671,-0.498525828,-0.305572659,-0.065664157,0.111613482,-0.139842242,0.426997274,0.389655739,0.359454125,0.167865992,0.391939282,0.321137726,-0.172130679,0.34284169,0.209104325,0.092787737
2120,-0.13755478,-0.574529171,-0.352105856,-0.129204616,0.10745351,-0.239698529,0.413504779,0.453284055,0.360319972,0.199748307,0.322207689,0.389939398,-0.220939907,0.3565007,0.230561245,0.088878051
2121,-0.145510003,-0.465246767,-0.228871793,-0.094250053,0.131200016,-0.242092192,0.399314791,0.3916592,0.355662256,0.197911516,0.436326265,0.431815714,-0.174128465,0.368781624,0.196362331,0.088724229
2122,-0.120348051,-0.443551391,-0.352689445,-0.037463401,-0.07727161,-0.13103801,0.423131257,0.336568534,0.458140165,0.260508627,0.211782932,0.283846945,-0.193726985,0.32899641,0.16430206,0.095984234
